date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,ttl_sales,onpromotion_AUTOMOTIVE,onpromotion_BABY CARE,onpromotion_BEAUTY,onpromotion_BEVERAGES,onpromotion_BOOKS,onpromotion_BREAD/BAKERY,onpromotion_CELEBRATION,onpromotion_CLEANING,onpromotion_DAIRY,onpromotion_DELI,onpromotion_EGGS,onpromotion_FROZEN FOODS,onpromotion_GROCERY I,onpromotion_GROCERY II,onpromotion_HARDWARE,onpromotion_HOME AND KITCHEN I,onpromotion_HOME AND KITCHEN II,onpromotion_HOME APPLIANCES,onpromotion_HOME CARE,onpromotion_LADIESWEAR,onpromotion_LAWN AND GARDEN,onpromotion_LINGERIE,"onpromotion_LIQUOR,WINE,BEER",onpromotion_MAGAZINES,onpromotion_MEATS,onpromotion_PERSONAL CARE,onpromotion_PET SUPPLIES,onpromotion_PLAYERS AND ELECTRONICS,onpromotion_POULTRY,onpromotion_PREPARED FOODS,onpromotion_PRODUCE,onpromotion_SCHOOL AND OFFICE SUPPLIES,onpromotion_SEAFOOD,id,family,sales,onpromotion,store_city,store_state,store_type,store_cluster,locale,locale_name,description,events,IsWorkDay,events_Black_Friday,events_Cyber_Monday,events_Dia_de_la_Madre,events_Futbol,events_Terremoto_Manabi,holiday_national_binary,holiday_local_binary,holiday_regional_binary,national_independence,local_cantonizacio,local_fundacion,local_independencia,holiday_national_Batalla_de_Pichincha,holiday_national_Carnaval,holiday_national_Dia_de_Difuntos,holiday_national_Dia_de_la_Madre,holiday_national_Dia_del_Trabajo,holiday_national_Independencia_de_Cuenca,holiday_national_Independencia_de_Guayaquil,holiday_national_Navidad,holiday_national_Primer_Grito_de_Independencia,holiday_national_Primer_dia_del_ano,holiday_national_Viernes_Santo,holiday_regional_Provincializacion_Santa_Elena,holiday_regional_Provincializacion_de_Cotopaxi,holiday_regional_Provincializacion_de_Imbabura,holiday_regional_Provincializacion_de_Santo_Domingo,holiday_local_Cantonizacion_de_Cayambe,holiday_local_Cantonizacion_de_El_Carmen,holiday_local_Cantonizacion_de_Guaranda,holiday_local_Cantonizacion_de_Latacunga,holiday_local_Cantonizacion_de_Libertad,holiday_local_Cantonizacion_de_Quevedo,holiday_local_Cantonizacion_de_Riobamba,holiday_local_Cantonizacion_de_Salinas,holiday_local_Cantonizacion_del_Puyo,holiday_local_Fundacion_de_Ambato,holiday_local_Fundacion_de_Cuenca,holiday_local_Fundacion_de_Esmeraldas,holiday_local_Fundacion_de_Guayaquil,holiday_local_Fundacion_de_Ibarra,holiday_local_Fundacion_de_Loja,holiday_local_Fundacion_de_Machala,holiday_local_Fundacion_de_Manta,holiday_local_Fundacion_de_Quito,holiday_local_Fundacion_de_Riobamba,holiday_local_Fundacion_de_Santo_Domingo,holiday_local_Independencia_de_Ambato,holiday_local_Independencia_de_Guaranda,holiday_local_Independencia_de_Latacunga,dcoilwtico,year,month,week,quarter,day_of_week
2016-08-24,2,18.0,0.0,10.0,2724.0,0.0,724.0,17.0,832.0,792.0,172.245,160.0,118.715004,3651.0,25.0,0.0,34.0,19.0,0.0,223.0,27.0,14.0,2.0,77.0,6.0,418.614,205.0,12.0,7.0,423.033,115.889,3226.913,0.0,33.979,14088.388003999999,0,0,0,42,0,4,1,9,7,0,0,0,29,0,0,0,1,0,2,0,2,0,0,0,1,7,0,0,0,1,211,0,1,2366859,AUTOMOTIVE,18.0,0,Quito,Pichincha,D,13,Local,Ambato,Fundacion de Ambato,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.29,2016,8,34,3,Wednesday
2016-08-25,2,6.0,0.0,8.0,2154.0,0.0,578.0,14.0,751.0,723.0,161.154,122.0,105.0,3042.0,23.0,0.0,14.0,17.0,0.0,159.0,16.0,1.0,0.0,59.0,7.0,297.737,214.0,7.0,7.0,362.247,98.403,1678.836,1.0,26.927,10653.303999999998,0,0,0,17,0,0,0,11,5,1,0,0,32,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,1,0,8,0,1,2368641,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97,2016,8,34,3,Thursday
2016-08-26,2,4.0,0.0,3.0,2355.0,0.0,687.0,13.0,816.0,911.0,218.786,184.0,141.0,3565.0,26.0,1.0,12.0,12.0,0.0,233.0,15.0,2.0,0.0,202.0,17.0,1468.508,210.0,4.0,4.0,661.784,157.414,2364.624,1.0,46.176003,14335.292003,0,0,0,16,0,0,0,12,7,53,28,0,33,0,0,0,1,0,1,0,0,0,0,0,50,5,0,0,40,1,7,0,6,2370423,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.64,2016,8,34,3,Friday
2016-08-27,2,8.0,0.0,6.0,3036.0,0.0,673.0,40.0,908.0,969.0,247.089,169.0,191.0,3718.0,28.0,0.0,19.0,17.0,0.0,274.0,28.0,7.0,0.0,420.0,9.0,373.284,297.0,4.0,9.0,484.242,121.264,2375.621,1.0,39.812,14472.312,0,0,0,20,0,1,0,9,7,1,0,0,37,0,0,0,1,0,3,0,0,0,0,0,0,6,0,0,0,0,8,0,2,2372205,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,8,34,3,Saturday
2016-08-28,2,7.0,0.0,5.0,3260.0,0.0,753.0,8.0,934.0,1007.0,266.941,234.0,144.0,4123.0,41.0,0.0,15.0,12.0,0.0,296.0,33.0,8.0,1.0,57.0,11.0,392.487,346.0,8.0,12.0,514.318,149.93399,2760.739,0.0,39.559,15438.977989999996,0,0,0,21,0,1,0,10,8,1,0,0,44,0,0,0,1,0,3,0,0,0,0,0,1,8,0,0,0,0,8,0,2,2373987,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,8,34,3,Sunday
2016-08-29,2,3.0,0.0,1.0,2313.0,0.0,620.0,11.0,757.0,847.0,237.388,145.0,94.724,3287.0,34.0,3.0,15.0,16.0,0.0,222.0,20.0,2.0,7.0,33.0,7.0,373.699,230.0,5.0,4.0,461.456,79.312,2132.299,3.0,38.634,12002.512,0,0,0,19,0,1,0,11,6,2,0,0,39,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,1,2375769,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97,2016,8,35,3,Monday
2016-08-30,2,4.0,0.0,4.0,2184.0,0.0,524.0,11.0,738.0,721.0,176.272,144.0,87.664,2936.0,19.0,0.0,19.0,8.0,0.0,192.0,26.0,4.0,5.0,40.0,9.0,367.191,208.0,8.0,6.0,367.716,74.559,1819.485,0.0,21.67,10724.557,0,0,0,20,0,4,1,12,8,1,0,0,33,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,2377551,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.32,2016,8,35,3,Tuesday
2016-08-31,2,15.0,1.0,2.0,2315.0,0.0,708.0,10.0,942.0,849.0,256.992,138.0,117.25,3570.0,18.0,2.0,91.0,12.0,0.0,233.0,21.0,3.0,8.0,48.0,9.0,350.931,230.0,7.0,7.0,362.871,112.054,3198.52,6.0,38.2,13681.818000000001,0,0,0,16,0,4,0,9,10,2,0,0,39,0,0,0,1,0,3,0,2,0,1,0,1,4,0,0,1,1,210,1,1,2379333,AUTOMOTIVE,15.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.68,2016,8,35,3,Wednesday
2016-09-01,2,5.0,0.0,3.0,2346.0,0.0,620.0,8.0,901.0,810.0,241.053,145.0,134.0,3565.0,31.0,1.0,21.0,17.0,0.0,268.0,13.0,6.0,9.0,183.0,7.0,419.434,258.0,9.0,8.0,487.469,144.558,2162.735,1.0,42.78,12867.029,0,0,0,14,0,8,0,9,8,3,0,0,23,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,6,1,2,2381115,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.17,2016,9,35,3,Thursday
2016-09-02,2,6.0,0.0,2.0,3143.0,0.0,697.0,4.0,1122.0,921.0,276.44,162.0,99.0,4297.0,24.0,0.0,9.0,10.0,0.0,270.0,28.0,9.0,4.0,176.0,6.0,1239.619,276.0,7.0,10.0,623.262,119.306,2464.786,4.0,66.318,16075.731,0,0,0,15,0,9,0,8,5,58,24,0,23,0,0,0,2,0,2,0,0,0,1,0,50,4,0,0,39,1,2,1,6,2382897,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.39,2016,9,35,3,Friday
2016-09-03,2,10.0,0.0,9.0,4113.0,0.0,813.0,19.0,1278.0,1229.0,313.304,219.0,237.04,5428.0,40.0,1.0,28.0,11.0,0.0,415.0,41.0,2.0,7.0,134.0,12.0,514.461,416.0,16.0,9.0,642.226,163.505,3026.706,5.0,39.221,19191.463,0,0,0,19,0,9,0,3,6,2,0,0,22,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,2,1,2,2384679,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,35,3,Saturday
2016-09-04,2,7.0,0.0,15.0,4600.0,0.0,937.0,9.0,1295.0,1298.0,271.819,269.0,178.0,5477.0,25.0,2.0,168.0,36.0,0.0,413.0,47.0,2.0,4.0,89.0,16.0,429.03198,488.0,15.0,10.0,687.117,141.648,3270.388,12.0,69.876,20281.879979999998,0,0,0,15,0,9,0,3,6,2,0,0,26,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,2,2,1,2386461,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,35,3,Sunday
2016-09-05,2,2.0,0.0,5.0,2820.0,0.0,661.0,13.0,1048.0,986.0,260.483,177.0,108.0,4252.0,30.0,1.0,23.0,27.0,0.0,353.0,28.0,1.0,5.0,35.0,14.0,463.02698,337.0,8.0,5.0,437.189,110.816,2521.436,1.0,36.85,14769.800980000002,0,0,0,10,0,10,0,3,6,2,0,0,24,0,0,0,2,0,1,0,0,0,0,0,1,5,0,0,0,0,2,1,1,2388243,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,36,3,Monday
2016-09-06,2,8.0,1.0,11.0,2744.0,0.0,677.0,7.0,867.0,797.0,230.368,159.0,135.0,3815.0,28.0,1.0,26.0,21.0,0.0,236.0,29.0,1.0,2.0,86.0,10.0,558.565,276.0,6.0,9.0,416.175,132.574,2077.287,5.0,24.838,13396.807,0,0,0,12,0,10,0,3,6,2,0,0,20,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,2,2,2,2390025,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.85,2016,9,36,3,Tuesday
2016-09-07,2,7.0,0.0,7.0,2780.0,0.0,664.0,8.0,1089.0,900.0,175.977,177.0,132.0,3983.0,28.0,5.0,38.0,16.0,1.0,271.0,14.0,6.0,1.0,33.0,3.0,343.351,256.0,8.0,8.0,496.506,122.988,3468.956,4.0,16.77,15063.547999999999,0,0,0,12,0,8,0,2,6,1,0,0,20,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,1,214,1,2,2391807,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.47,2016,9,36,3,Wednesday
2016-09-08,2,3.0,1.0,5.0,2353.0,0.0,564.0,11.0,803.0,811.0,224.816,128.0,103.0,3299.0,20.0,0.0,17.0,15.0,2.0,228.0,20.0,4.0,0.0,68.0,8.0,549.402,272.0,4.0,6.0,408.822,157.508,2000.2839,6.0,23.341,12115.1729,0,0,0,11,0,7,0,3,5,2,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,2393589,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.63,2016,9,36,3,Thursday
2016-09-09,2,9.0,0.0,4.0,2976.0,0.0,592.0,19.0,885.0,938.0,269.107,166.0,153.05,3648.0,28.0,1.0,11.0,16.0,1.0,230.0,12.0,7.0,1.0,123.0,4.0,1031.378,219.0,5.0,4.0,541.038,119.436005,2114.355,1.0,56.228,14184.592004999999,0,0,0,16,0,10,0,2,6,55,25,1,25,0,0,0,1,0,0,0,0,0,4,0,49,7,0,0,39,1,0,1,7,2395371,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.88,2016,9,36,3,Friday
2016-09-10,2,7.0,0.0,5.0,4461.0,0.0,852.0,32.0,1193.0,1288.0,308.344,225.0,203.0,5346.0,33.0,0.0,39.0,22.0,1.0,349.0,36.0,15.0,7.0,218.0,14.0,665.234,363.0,4.0,8.0,651.028,185.233,3478.9941,5.0,61.626,20076.4591,0,0,0,14,0,10,0,2,8,0,0,0,24,0,0,0,1,0,0,0,0,0,4,0,0,8,0,0,0,0,0,2,2,2397153,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,36,3,Saturday
2016-09-11,2,8.0,0.0,10.0,4820.0,0.0,989.0,14.0,1138.0,1435.0,356.185,219.0,146.0,5506.0,51.0,1.0,49.0,18.0,1.0,395.0,62.0,7.0,10.0,86.0,8.0,440.879,493.0,12.0,13.0,613.869,147.69101,3312.253,1.0,62.209,20425.08601,0,0,0,12,0,10,0,2,6,1,0,0,32,0,0,0,1,0,1,0,0,0,4,0,0,5,0,0,0,0,0,1,2,2398935,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,36,3,Sunday
2016-09-12,2,6.0,1.0,5.0,2732.0,0.0,630.0,10.0,786.0,837.0,202.914,166.0,84.0,3417.0,24.0,0.0,12.0,13.0,1.0,270.0,19.0,6.0,8.0,48.0,6.0,322.523,245.0,14.0,3.0,431.776,112.976,2228.2761,4.0,33.491,12678.956100000001,0,0,0,9,0,9,0,4,3,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,2400717,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.28,2016,9,37,3,Monday
2016-09-13,2,7.0,1.0,4.0,2232.0,0.0,506.0,6.0,702.0,649.0,212.1,136.0,65.0,2982.0,15.0,0.0,32.0,9.0,1.0,214.0,24.0,5.0,4.0,43.0,6.0,289.63,209.0,13.0,6.0,417.152,103.97,1984.181,4.0,39.537,10921.57,0,0,0,5,0,11,0,4,3,1,0,0,19,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,1,0,0,2402499,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.91,2016,9,37,3,Tuesday
2016-09-14,2,3.0,0.0,7.0,2493.0,0.0,629.0,10.0,782.0,843.0,184.689,171.0,111.961,3536.0,19.0,1.0,21.0,29.0,0.0,217.0,31.0,9.0,8.0,46.0,6.0,341.464,226.0,7.0,14.0,389.151,95.341995,2988.798,0.0,39.22,13258.624995,0,0,0,8,0,11,0,3,6,1,0,0,22,0,0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,1,209,0,1,2404281,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.62,2016,9,37,3,Wednesday
2016-09-15,2,6.0,1.0,3.0,2255.0,0.0,576.0,10.0,752.0,759.0,208.132,141.0,78.0,2940.0,23.0,1.0,32.0,22.0,0.0,211.0,10.0,8.0,3.0,67.0,1.0,367.997,196.0,9.0,6.0,346.957,114.318,1832.09,0.0,31.769001,11011.263001,0,0,0,54,0,11,0,34,4,2,0,0,32,0,0,0,1,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2406063,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.85,2016,9,37,3,Thursday
2016-09-16,2,1.0,0.0,5.0,2714.0,0.0,707.0,11.0,1019.0,946.0,287.467,178.0,157.0,3867.0,27.0,0.0,28.0,18.0,0.0,289.0,15.0,13.0,6.0,133.0,4.0,1281.089,273.0,8.0,11.0,655.777,114.304,2153.16,3.0,54.523,14979.32,0,0,0,55,0,10,0,43,1,56,29,1,32,0,0,0,0,0,12,0,0,0,7,0,48,4,0,0,38,1,1,0,7,2407845,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.04,2016,9,37,3,Friday
2016-09-17,2,8.0,0.0,13.0,4587.0,0.0,965.0,25.0,1211.0,1294.0,320.953,226.0,225.0,5361.0,37.0,1.0,28.0,29.0,1.0,391.0,38.0,5.0,10.0,247.0,10.0,510.364,395.0,11.0,10.0,680.495,199.885,3375.862,0.0,50.12,20265.678999999996,0,0,0,62,0,11,0,40,1,2,0,1,33,0,0,0,1,0,13,0,0,0,8,0,0,9,0,0,0,0,1,0,1,2409627,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,37,3,Saturday
2016-09-18,2,8.0,0.0,12.0,4895.0,0.0,990.0,9.0,1302.0,1422.0,285.186,311.0,173.0,5756.0,55.0,0.0,25.0,31.0,1.0,454.0,37.0,4.0,8.0,148.0,10.0,516.862,407.0,9.0,9.0,693.448,173.741,3705.034,3.0,50.037003,21503.308003000002,0,0,0,62,0,11,0,44,0,3,0,0,31,0,0,0,1,0,10,0,0,0,6,0,0,8,0,0,0,0,1,0,0,2411409,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2016,9,37,3,Sunday
2016-09-19,2,8.0,0.0,7.0,2443.0,0.0,603.0,11.0,942.0,770.0,213.663,165.0,99.0,3428.0,41.0,2.0,23.0,15.0,2.0,284.0,18.0,3.0,8.0,37.0,5.0,373.967,237.0,5.0,6.0,389.454,103.736,2310.769,1.0,30.506,12585.095000000001,0,0,0,48,0,12,0,41,3,0,0,0,31,0,0,0,1,0,11,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2413191,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.34,2016,9,38,3,Monday
2016-09-20,2,7.0,0.0,7.0,2418.0,0.0,555.0,7.0,820.0,842.0,215.492,161.0,106.0,3430.0,18.0,1.0,21.0,46.0,1.0,231.0,22.0,6.0,1.0,63.0,4.0,505.775,182.0,5.0,6.0,477.573,127.262,2237.668,2.0,40.072,12565.842,0,0,0,50,0,10,0,39,2,2,0,0,28,0,0,0,1,0,13,0,0,0,0,0,0,5,0,0,0,0,2,0,1,2414973,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.85,2016,9,38,3,Tuesday
2016-09-21,2,7.0,0.0,4.0,2599.0,0.0,606.0,9.0,944.0,840.0,175.565,141.0,124.0,3764.0,26.0,0.0,15.0,15.0,2.0,274.0,28.0,7.0,1.0,147.0,3.0,503.776,222.0,7.0,13.0,453.804,116.475,3562.799,2.0,30.855,14643.273999999998,0,0,0,55,0,10,0,43,3,0,0,0,34,0,0,0,1,0,13,0,2,0,0,0,0,5,0,0,0,0,204,0,0,2416755,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.33,2016,9,38,3,Wednesday
2016-09-22,2,2.0,0.0,5.0,2419.0,0.0,524.0,12.0,829.0,791.0,154.439,136.0,100.706,3338.0,18.0,2.0,19.0,49.0,0.0,251.0,21.0,10.0,3.0,61.0,6.0,324.93,220.0,4.0,11.0,353.119,123.151,1902.864,1.0,21.611,11712.820000000002,0,0,0,65,0,11,2,41,2,2,0,0,27,0,0,0,1,0,11,0,0,0,0,0,0,8,0,0,0,0,2,0,1,2418537,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1,2016,9,38,3,Thursday
2016-09-23,2,4.0,0.0,10.0,2778.0,0.0,662.0,36.0,970.0,882.0,193.889,171.0,142.0,4112.0,25.0,0.0,12.0,23.0,1.0,221.0,18.0,9.0,2.0,141.0,3.0,1160.509,193.0,9.0,5.0,630.929,123.281,2376.331,0.0,30.941,14944.880000000001,0,0,0,68,0,11,0,42,2,53,27,1,29,0,0,0,1,0,12,0,0,0,5,0,48,3,0,0,40,1,1,0,6,2420319,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.36,2016,9,38,3,Friday
